Economy ISO3,Economy Name,Indicator ID,Indicator,Attribute 1,Attribute 2,Attribute 3,Partner,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CAF,Central African Republic,YALE.EPI.TBG,Environmental Performance Index: Terrestrial biome protection (global weights),-,-,-,-,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03,97.03
CAF,Central African Republic,YALE.EPI.TBN,Environmental Performance Index: Terrestrial biome protection (national weights),-,-,-,-,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02
CAF,Central African Republic,YALE.EPI.TCL,Environmental Performance Index: Tree cover loss,-,-,-,-,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.36,35.15,33.96,32.19,31.31,31.8,30.93,30.31,29.77,30.48,30.35,29.93,30.02,30.3,29.22,29.22,29.22
CAF,Central African Republic,YALE.EPI.USD,Environmental Performance Index: Unsafe sanitation,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAF,Central African Republic,YALE.EPI.UWD,Environmental Performance Index: Unsafe drinking water,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAF,Central African Republic,YALE.EPI.VOE,Environmental Performance Index: VOC exposure,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAF,Central African Republic,YALE.EPI.WMG,Environmental Performance Index: Waste Management,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4
CAF,Central African Republic,YALE.EPI.WRS,Environmental Performance Index: Water Resources,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CAF,Central African Republic,YALE.EPI.WTL,Environmental Performance Index: Wetland loss,-,-,-,-,100,100,100,36.14,27.5,27.5,20.7,20.7,22.97,27.49,24.34,25.65,25.38,24.84,24.84,26.21,38.9,40.03,42.89,33.94,38.95,38.95,38.95,38.95,100,100,100,100
CAF,Central African Republic,YALE.EPI.WWT,Environmental Performance Index: Wastewater treatment,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAN,Canada,YALE.EPI.ACD,Environmental Performance Index: Acidification,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
CAN,Canada,YALE.EPI.AGR,Environmental Performance Index: Agriculture,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1
CAN,Canada,YALE.EPI.AIR,Environmental Performance Index: Air Quality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
CAN,Canada,YALE.EPI.BCA,Environmental Performance Index: Adjusted emissions growth rate for black carbon,-,-,-,-,55.13,55.13,55.13,55.13,55.13,44.02,45.75,55.33,66.56,77.9,89.24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CAN,Canada,YALE.EPI.BDH,Environmental Performance Index: Biodiversity & Habitat,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9
CAN,Canada,YALE.EPI.BHV,Environmental Performance Index: Biodiversity Habitat Index,-,-,-,-,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62,78.62
CAN,Canada,YALE.EPI.CCH,Environmental Performance Index: Climate Change,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2
CAN,Canada,YALE.EPI.CDA,Environmental Performance Index: Adjusted emissions growth rate for carbon dioxide,-,-,-,-,40.64,40.64,40.64,40.64,40.64,40.64,40.64,40.64,40.64,40.64,40.64,40.64,41.37,43.27,46.91,49.63,52.92,59.86,62.57,60.69,56.24,51.66,46.81,42.6,40.78,40.78,40.78,40.78
CAN,Canada,YALE.EPI.CHA,Environmental Performance Index: Adjusted emissions growth rate for methane,-,-,-,-,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,42.17,44.74,47.2,52.17,60.87,69.25,71.19,68.63,59.36,50.87,45.87,42.07,39,37.66,37.66,37.66,37.66
CAN,Canada,YALE.EPI.COE,Environmental Performance Index: CO exposure,-,-,-,-,33.21,33.21,33.21,33.21,33.21,33.21,33.21,33.21,33.21,40.61,40.58,43.03,45.43,47.1,50.99,48.94,51.2,49.42,51.4,52.28,50.29,54.55,53.24,53.81,56.42,56.42,56.42,56.42
CAN,Canada,YALE.EPI.ECO,Environmental Performance Index: Ecosystem Vitality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5
CAN,Canada,YALE.EPI.ECS,Environmental Performance Index: Ecosystem Services,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8
CAN,Canada,YALE.EPI.EPI,Environmental Performance Index,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
CAN,Canada,YALE.EPI.FGA,Environmental Performance Index: Adjusted emissions growth rate for F-gases,-,-,-,-,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,66.53,65.97,64.76,62.45,58.87,59.31,59.71,59.32,60.41,62.32,65.18,68.54,71.06,73.53,73.53,73.53,73.53
CAN,Canada,YALE.EPI.FSH,Environmental Performance Index: Fisheries,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8
CAN,Canada,YALE.EPI.FSS,Environmental Performance Index: Fish Stock Status,-,-,-,-,12.1,10.65,11.4,11.33,11.71,10.37,11.58,12.56,15.11,16.59,17.87,17.45,16.99,15.49,13.2,12.52,13.11,13.79,13.35,12.85,14.73,13.76,14.73,17.51,17.51,17.51,17.51,17.51
CAN,Canada,YALE.EPI.FTD,Environmental Performance Index: Fish caught by trawling,-,-,-,-,8.3,8.78,8.55,9.17,9,8.22,8.3,8.31,8.4,9.27,9.23,9.33,9.63,9.22,9.21,10.3,9.88,9.84,9.87,9.28,8.33,7.49,6.74,7.96,7.96,7.96,7.96,7.96
CAN,Canada,YALE.EPI.GHN,Environmental Performance Index: Projected GHG Emissions in 2050,-,-,-,-,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.6,1.45,3.32,4.61,6.06,7.85,7.94,6.73,5.24,3.98,1.84,0.25,0,0,0,0
CAN,Canada,YALE.EPI.GHP,Environmental Performance Index: Greenhouse gas emissions per capita,-,-,-,-,1.17,0.7,0.26,0.06,0,0,0,0.47,0,0,0,0,0,0.58,2.35,2.91,3.11,3.33,3.29,2.65,2.46,2.98,2.45,2.25,2.52,2.52,2.52,2.52
CAN,Canada,YALE.EPI.GIB,Environmental Performance Index: Greenhouse gas intensity growth rate,-,-,-,-,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,56.21,59.6,62.43,64.04,65.52,66.4,66.96,63.96,59.38,53.6,47.91,43.91,40.71,37.81,37.81,37.81,37.81
CAN,Canada,YALE.EPI.GRL,Environmental Performance Index: Grassland loss,-,-,-,-,44.77,44.77,44.77,44.79,44.81,100,71.79,67.52,60.8,60.8,49.51,47.5,44.76,44.01,42.67,47.03,50.06,56.26,64.21,100,100,66.29,53.49,53.49,53.49,51.97,51.97,51.97
CAN,Canada,YALE.EPI.H2O,Environmental Performance Index: Sanitation & Drinking Water,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1
CAN,Canada,YALE.EPI.HAD,Environmental Performance Index: Household solid fuels,-,-,-,-,78.03,78.47,79.17,80.08,81.14,82.32,83.66,85.44,87.67,90.17,92.4,94.45,96.49,98.62,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CAN,Canada,YALE.EPI.HLT,Environmental Performance Index: Environmental Health,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9
CAN,Canada,YALE.EPI.HMT,Environmental Performance Index: Heavy Metals,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6
CAN,Canada,YALE.EPI.LCB,Environmental Performance Index: Growth rate in carbon dioxide emissions from land cover,-,-,-,-,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,69.05,65.24,66.58,62.9,55.83,55.02,51.02,51.02,51.02,51.02,51.02,51.02
CAN,Canada,YALE.EPI.MPA,Environmental Performance Index: Marine protected areas,-,-,-,-,0.42,0.67,0.68,0.68,0.98,0.98,1.01,1.02,1.02,1.05,1.46,1.78,1.79,1.79,2.89,2.91,4.48,4.5,4.5,4.61,4.61,4.64,5.04,6.22,8.22,65.42,65.42,65.42
CAN,Canada,YALE.EPI.MSW,Environmental Performance Index: Controlled solid waste,-,-,-,-,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27,92.27
CAN,Canada,YALE.EPI.NDA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxide,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,75.8,73.79,75.63,74.02,70.45,63.86,58.24,56.4,54.08,60.47,59.14,58,65.15,65.15,65.15,65.15
CAN,Canada,YALE.EPI.NOE,Environmental Performance Index: NOx exposure,-,-,-,-,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,9.2,8.51,10.43,11.86,12.58,13.6,14.87,15.49,15.88,16.26,16.96,16.26,17.81,18.09,18.98,19.05,19.05,19.05,19.05
CAN,Canada,YALE.EPI.NXA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxides,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CAN,Canada,YALE.EPI.OCP,Environmental Performance Index: Ocean Plastics,-,-,-,-,21.79,21.78,21.77,21.76,21.75,21.74,21.69,21.64,21.6,21.55,21.5,21.42,21.34,21.26,21.17,21.09,21.55,22.02,22.49,22.95,23.42,24.77,26.12,27.47,28.83,30.18,30.18,30.18
CAN,Canada,YALE.EPI.OZD,Environmental Performance Index: Ozone exposure,-,-,-,-,50.88,51.58,49.77,47.66,48.68,48.91,49.73,47.34,50.04,50.52,51.62,51.06,52,53.69,54.36,55.51,53.84,54.12,54.17,54.6,55.3,56.31,59.91,56.33,56.28,56.28,56.28,56.28
CAN,Canada,YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,21.54,21.54,21.54,21.54,21.54,21.54,21.85,22.17,22.48,22.8,23.11,23.57,24.02,24.48,24.93,25.39,25.39,26.42,26.42,27.75,27.75,28.73,28.62,28.51,28.39,28.28,28.28,28.28
CAN,Canada,YALE.EPI.PBD,Environmental Performance Index: Lead exposure,-,-,-,-,78.11,78.98,79.87,80.82,81.85,83.04,84.17,85.21,86.4,87.8,89.01,89.84,89.69,89.38,89.29,89.71,90.59,91.3,92.07,92.74,93.49,94.04,94.64,94.93,95.56,95.56,95.56,95.56
CAN,Canada,YALE.EPI.PCC,Environmental Performance Index: Climate Change Policy Objective,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2
CAN,Canada,YALE.EPI.PMD,Environmental Performance Index: PM2.5 exposure,-,-,-,-,61.44,62.64,63.94,65.37,66.76,68.23,69.23,70.02,70.89,72.04,73.17,74.97,76.83,79.18,81.7,83.93,86.01,87.64,89.09,90.33,91.14,90.82,90.75,90.95,92.22,92.22,92.22,92.22
CAN,Canada,YALE.EPI.REC,Environmental Performance Index: Recycling,-,-,-,-,22.34,22.41,22.48,22.54,22.61,22.68,22.71,22.75,22.78,22.82,22.85,22.85,22.85,22.86,22.86,22.86,22.89,22.91,22.94,22.96,22.99,23.02,23.05,23.07,23.1,23.13,23.13,23.13
CAN,Canada,YALE.EPI.RMS,Environmental Performance Index: Marine Trophic Index,-,-,-,-,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
CAN,Canada,YALE.EPI.SDA,Environmental Performance Index: Adjusted emissions growth rate for sulfer dioxide,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CAN,Canada,YALE.EPI.SHI,Environmental Performance Index: Species Habitat Index,-,-,-,-,100,100,100,100,100,100,100,98.96,98.07,96.43,95.1,93.76,92.27,91.08,89.75,87.96,86.18,84.25,82.62,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28
CAN,Canada,YALE.EPI.SNM,Environmental Performance Index: Sustainable Nitrogen Management Index,-,-,-,-,58.6,62.43,57.65,61.6,65.74,64.07,56.47,57.92,59,67.67,67.61,70.64,58.35,71.57,69.36,66.7,64.22,61.45,67.67,65.57,67.29,67.29,67.29,67.29,67.29,67.29,67.29,67.29
CAN,Canada,YALE.EPI.SOE,Environmental Performance Index: SO2 exposure,-,-,-,-,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,24.9,26.73,27.1,28.87,30.43,31.65,33.5,35.57,36.08,36.54,37.21,38.01,38.02,39.07,39.59,40.51,41.03,41.03,41.03,41.03
CAN,Canada,YALE.EPI.SPI,Environmental Performance Index: Species Protection Index,-,-,-,-,46.58,48.19,49.73,50.96,52.28,53.2,55.36,55.92,59.57,60.36,62.08,63.25,64.5,67.28,68.24,68.46,69.9,71.1,72.26,72.71,73.96,74.19,74.47,75.74,76.31,76.72,78.06,78.06
CAN,Canada,YALE.EPI.SPU,Environmental Performance Index: Sustainable Pesticide Use,-,-,-,-,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89
CAN,Canada,YALE.EPI.TBG,Environmental Performance Index: Terrestrial biome protection (global weights),-,-,-,-,39.11,41.47,42.86,43.39,45.44,47.17,47.86,49.51,49.67,52.54,53.18,54.52,55.29,56.09,58.36,59.85,60.14,61,61.86,63.33,63.47,64.8,65.14,65.47,66.67,67.66,67.82,67.82
CAN,Canada,YALE.EPI.TBN,Environmental Performance Index: Terrestrial biome protection (national weights),-,-,-,-,34.12,36.07,37.13,37.74,39.52,40.87,41.41,42.82,43.04,46.18,46.75,48.27,48.68,49.61,51.23,52.85,53.24,54.53,55.54,57.65,57.82,59.29,59.73,59.98,61.54,63.03,63.19,63.19
CAN,Canada,YALE.EPI.TCL,Environmental Performance Index: Tree cover loss,-,-,-,-,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.79,12.96,12.66,13.67,14.43,14.68,14.24,13.4,12.44,11.94,12.01,11.99,12.58,13.02,14.45,14.45,14.45
CAN,Canada,YALE.EPI.USD,Environmental Performance Index: Unsafe sanitation,-,-,-,-,78.27,78.81,79.33,79.82,80.29,80.56,80.81,80.94,80.72,80.52,80.43,80.38,80.19,80.29,80.53,80.93,81.51,82.16,82.53,82.77,83.03,83.04,83.12,83.42,83.86,83.86,83.86,83.86
CAN,Canada,YALE.EPI.UWD,Environmental Performance Index: Unsafe drinking water,-,-,-,-,81.11,81.39,81.65,81.83,81.92,81.75,82.87,83.81,84.62,85.39,86.23,86.59,86.97,87.61,88.34,89.19,89.45,89.79,90.11,90.35,90.58,90.51,90.47,90.63,90.94,90.94,90.94,90.94
CAN,Canada,YALE.EPI.VOE,Environmental Performance Index: VOC exposure,-,-,-,-,53.01,53.01,53.01,53.01,53.01,53.01,53.01,53.01,53.01,55.73,52.61,52.62,55.17,57.66,59.27,56.6,56.88,54.91,57.92,57.89,55.71,58.13,59.47,57.85,57.88,57.88,57.88,57.88
CAN,Canada,YALE.EPI.WMG,Environmental Performance Index: Waste Management,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5
CAN,Canada,YALE.EPI.WRS,Environmental Performance Index: Water Resources,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4
CAN,Canada,YALE.EPI.WTL,Environmental Performance Index: Wetland loss,-,-,-,-,19.97,19.97,19.97,16.88,14.57,11.44,6.48,5.16,4.53,3.71,5.49,9.68,11.84,14.07,18.36,21.7,25.49,30.17,37.52,56.34,56.34,59.61,59.61,100,100,100,100,100
CAN,Canada,YALE.EPI.WWT,Environmental Performance Index: Wastewater treatment,-,-,-,-,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44,67.44
CHE,Switzerland,YALE.EPI.ACD,Environmental Performance Index: Acidification,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
CHE,Switzerland,YALE.EPI.AGR,Environmental Performance Index: Agriculture,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1
CHE,Switzerland,YALE.EPI.AIR,Environmental Performance Index: Air Quality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
CHE,Switzerland,YALE.EPI.BCA,Environmental Performance Index: Adjusted emissions growth rate for black carbon,-,-,-,-,81.2,81.2,81.2,81.2,81.2,95.88,91.67,95.57,97.68,100,100,100,100,100,99.93,100,100,100,100,100,100,100,100,100,100,100,100,100
CHE,Switzerland,YALE.EPI.BDH,Environmental Performance Index: Biodiversity & Habitat,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
CHE,Switzerland,YALE.EPI.BHV,Environmental Performance Index: Biodiversity Habitat Index,-,-,-,-,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33,44.33
CHE,Switzerland,YALE.EPI.CCH,Environmental Performance Index: Climate Change,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5
CHE,Switzerland,YALE.EPI.CDA,Environmental Performance Index: Adjusted emissions growth rate for carbon dioxide,-,-,-,-,55.97,55.97,55.97,55.97,55.97,57.04,51.17,49.23,49.57,49.06,49.67,49.6,51.74,50.8,49.82,53.63,55.43,58.75,57.93,64.51,66.78,68.17,74.94,76.66,71.62,71.62,71.62,71.62
CHE,Switzerland,YALE.EPI.CHA,Environmental Performance Index: Adjusted emissions growth rate for methane,-,-,-,-,88.06,88.06,88.06,88.06,88.06,89.37,84.92,80.71,78.93,77.45,72.59,65.27,59.51,53.28,54.43,56.11,56.67,57.48,58.54,58.44,55.87,53.81,51.59,49.45,50.73,50.73,50.73,50.73
CHE,Switzerland,YALE.EPI.COE,Environmental Performance Index: CO exposure,-,-,-,-,28.31,28.31,28.31,28.31,28.31,28.31,28.31,28.31,28.31,33.87,33.04,33.3,37.2,38.99,41.39,41.64,42,44.24,43.78,44.72,44.94,48.03,49.25,52.81,55.25,55.25,55.25,55.25
CHE,Switzerland,YALE.EPI.ECO,Environmental Performance Index: Ecosystem Vitality,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2
CHE,Switzerland,YALE.EPI.ECS,Environmental Performance Index: Ecosystem Services,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7
CHE,Switzerland,YALE.EPI.EPI,Environmental Performance Index,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9
CHE,Switzerland,YALE.EPI.FGA,Environmental Performance Index: Adjusted emissions growth rate for F-gases,-,-,-,-,88.61,88.61,88.61,88.61,88.61,72.23,56.27,43.47,36.36,32.29,32.66,36.7,41.7,45.53,49.64,53.22,55.58,56.35,58.58,60.71,64.58,68.38,71.7,75.27,81.42,81.42,81.42,81.42
CHE,Switzerland,YALE.EPI.GHN,Environmental Performance Index: Projected GHG Emissions in 2050,-,-,-,-,40.13,40.13,40.13,40.13,40.13,40.43,36.68,36.01,36.09,35.62,35.42,34.98,36.47,35.32,34.79,36.77,37.69,38.28,37.31,40.47,41.17,42.35,44.67,46.26,44.46,44.46,44.46,44.46
CHE,Switzerland,YALE.EPI.GHP,Environmental Performance Index: Greenhouse gas emissions per capita,-,-,-,-,37.63,37.41,36.71,36.63,37.4,38.55,36.17,37.82,38.33,38.32,37.74,37.45,39.92,38.69,38.58,40.41,42.04,41.78,40.49,43.77,44.01,45.44,45.52,46.78,46.78,46.78,46.78,46.78
CHE,Switzerland,YALE.EPI.GIB,Environmental Performance Index: Greenhouse gas intensity growth rate,-,-,-,-,50.21,50.21,50.21,50.21,50.21,54.73,52.13,50.31,49.81,48.82,49.2,48.76,52.36,52.74,50.65,56.21,58.45,59.73,56.57,59.1,58.93,59.79,64.59,68.26,65.59,65.59,65.59,65.59
CHE,Switzerland,YALE.EPI.GRL,Environmental Performance Index: Grassland loss,-,-,-,-,77.62,77.62,77.62,81.1,100,100,100,100,100,100,100,71.61,63.07,63.07,63.07,63.07,68.54,100,100,100,100,77.68,66.12,66.12,66.12,65.35,65.35,65.35
CHE,Switzerland,YALE.EPI.H2O,Environmental Performance Index: Sanitation & Drinking Water,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
CHE,Switzerland,YALE.EPI.HAD,Environmental Performance Index: Household solid fuels,-,-,-,-,98.28,99.02,99.52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CHE,Switzerland,YALE.EPI.HLT,Environmental Performance Index: Environmental Health,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4
CHE,Switzerland,YALE.EPI.HMT,Environmental Performance Index: Heavy Metals,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
CHE,Switzerland,YALE.EPI.LCB,Environmental Performance Index: Growth rate in carbon dioxide emissions from land cover,-,-,-,-,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,32.39,37.15,53.68,93.27,84.16,92.91,86.89,74.89,74.89,74.89,74.89,74.89,74.89
CHE,Switzerland,YALE.EPI.MSW,Environmental Performance Index: Controlled solid waste,-,-,-,-,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5
CHE,Switzerland,YALE.EPI.NDA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxide,-,-,-,-,98.36,98.36,98.36,98.36,98.36,100,100,100,100,100,100,100,98.81,88.53,83.95,80.54,78.05,81.61,83.74,86.69,87.34,85.54,86.71,85.9,84.65,84.65,84.65,84.65
CHE,Switzerland,YALE.EPI.NOE,Environmental Performance Index: NOx exposure,-,-,-,-,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,8.12,7.97,7.2,9.34,9.33,10.13,10.75,9.73,12.07,11.71,11.98,12.51,13.73,15.82,16.43,16.86,16.86,16.86,16.86
CHE,Switzerland,YALE.EPI.NXA,Environmental Performance Index: Adjusted emissions growth rate for nitrous oxides,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CHE,Switzerland,YALE.EPI.OZD,Environmental Performance Index: Ozone exposure,-,-,-,-,42.92,42.86,42.27,42.66,43.33,45.02,45.96,42.77,42.49,43.07,45.68,47.03,47.9,49.17,48.8,48.42,48.98,48.34,48.1,47.36,48.59,49.41,50.97,49.28,49.34,49.34,49.34,49.34
CHE,Switzerland,YALE.EPI.PAR,Environmental Performance Index: Protected Areas Representativeness Index,-,-,-,-,48.24,48.24,48.24,48.24,48.24,48.24,49.66,51.09,52.51,53.94,55.36,57.65,59.95,62.24,64.54,66.83,66.83,67.97,67.97,69.27,69.27,69.56,71.27,72.99,74.7,76.41,76.41,76.41
CHE,Switzerland,YALE.EPI.PBD,Environmental Performance Index: Lead exposure,-,-,-,-,75.67,76.53,76.98,77.45,78.07,78.59,79.58,80.21,80.89,82.04,82.91,83.85,84.76,85.75,86.48,87.43,88.44,89.15,89.96,90.91,91.65,92.54,93.06,93.57,94.03,94.03,94.03,94.03
CHE,Switzerland,YALE.EPI.PCC,Environmental Performance Index: Climate Change Policy Objective,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5
CHE,Switzerland,YALE.EPI.PMD,Environmental Performance Index: PM2.5 exposure,-,-,-,-,47.44,49.49,50.91,52.51,54.31,55.82,57.83,59.65,61.46,63.45,64.84,65.81,66.6,67.35,67.7,68.81,70.11,71.38,72.83,74.92,77.05,81.39,84.61,84.76,84.56,84.56,84.56,84.56
CHE,Switzerland,YALE.EPI.REC,Environmental Performance Index: Recycling,-,-,-,-,29.67,29.69,29.71,29.74,29.76,29.78,29.79,29.8,29.8,29.81,29.82,29.84,29.85,29.87,29.88,29.9,29.92,29.93,29.95,29.96,29.98,30,30.01,30.03,30.04,30.06,30.06,30.06
CHE,Switzerland,YALE.EPI.SDA,Environmental Performance Index: Adjusted emissions growth rate for sulfer dioxide,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
CHE,Switzerland,YALE.EPI.SHI,Environmental Performance Index: Species Habitat Index,-,-,-,-,100,100,100,100,100,100,100,97.47,94.06,90.19,90.19,90.04,89.9,89.45,89.45,89,88.86,88.86,88.56,85.88,85.88,85.88,85.88,85.88,85.88,85.88,85.88,85.88
CHE,Switzerland,YALE.EPI.SNM,Environmental Performance Index: Sustainable Nitrogen Management Index,-,-,-,-,49.93,52.58,51.57,52.18,49.8,54.09,50.19,54.94,51.39,54.6,51.72,50.58,52.66,51.46,52.52,50.15,53.42,50.49,46.68,48.74,47.58,47.58,47.58,47.58,47.58,47.58,47.58,47.58
CHE,Switzerland,YALE.EPI.SOE,Environmental Performance Index: SO2 exposure,-,-,-,-,46.64,46.64,46.64,46.64,46.64,46.64,46.64,46.64,46.64,48.78,49.89,51.04,53.18,54.46,56.33,58.88,59.04,61.18,62.35,62.62,63.78,65.34,66.74,67.99,70.12,70.12,70.12,70.12
CHE,Switzerland,YALE.EPI.SPI,Environmental Performance Index: Species Protection Index,-,-,-,-,24.4,26.34,26.34,26.85,26.85,26.85,31.04,31.04,31.84,31.84,32.16,32.19,32.44,32.46,32.79,39.83,39.83,39.86,39.86,39.98,39.98,40.02,43.14,43.14,43.14,43.14,46.89,46.89
CHE,Switzerland,YALE.EPI.SPU,Environmental Performance Index: Sustainable Pesticide Use,-,-,-,-,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67
